ident,type,name,latitude_deg,longitude_deg,iso_country,iso_region
RU-0161,closed,Tikhvin Airport,59.65000153,33.59500122,RU,RU-LEN
RU-0163,closed,Yegorlykskaya Air Base,46.573002,40.59,RU,RU-ROS
RU-0182,closed,Chegdomyn Airport,51.13700104,132.9400024,RU,RU-KHA
RU-0183,closed,Kyargozero Air Base,63.30500031,34.45500183,RU,RU-KR
RU-0189,medium_airport,Kostomuksha Airport,64.61799622,30.68700027,RU,RU-KR
RU-0194,closed,Sinegorye Airport,62.26499939,150.75,RU,RU-MAG
RU-0201,closed,Shabanovo Airfield,57.794997,28.299999,RU,RU-PSK
RU-0207,closed,Chavanga Airport,66.111,37.764999,RU,RU-MUR
RU-0208,closed,Chapoma Airport,66.114998,38.825001,RU,RU-MUR
RU-0209,closed,Derevyannoe Airport,61.606998,34.620998,RU,RU-KR
RU-0211,medium_airport,Taganrog Tsentralny Air Base,47.24645,38.8403,RU,RU-ROS
RU-0217,medium_airport,Sormovo Airfield,56.31999969,43.79999924,RU,RU-NIZ
RU-0221,closed,Sonino Airstrip,55.29595342,37.79211044,RU,RU-MOS
RU-0227,closed,Uzunovo Airport,54.52646131,38.59711647,RU,RU-MOS
RU-0233,closed,Kasimov Airport,54.931,41.424,RU,RU-RYA
RU-0240,medium_airport,Seshcha Air Base,53.715,33.34,RU,RU-BRY
RU-0275,closed,MKAD 63 Kilometr Helipad,55.79048825,37.37229109,RU,RU-MOW
RU-0278,closed,Sukhaya Rechka Naval Air Base,43.029,131.542,RU,RU-PRI
RU-0283,closed,Millerovo Airport,48.937,40.417,RU,RU-ROS
RU-0290,closed,Kineshma Airport,57.416,42.19,RU,RU-IVA
RU-0303,medium_airport,Privolzhskiy Air Base,46.396,47.893,RU,RU-AST
RU-0304,medium_airport,Kapustin Yar Airfield,48.667,45.732,RU,RU-AST
RU-0306,closed,Beketovka Air Base,48.551003,44.369,RU,RU-VGG
RU-0310,closed,Sal'sk Airfield,46.416,41.519,RU,RU-ROS
RU-0311,closed,Mikhaylovka Airfield,49.976,43.338,RU,RU-VGG
RU-0318,closed,Sokol Air Base,51.284,58.605,RU,RU-ORE
RU-0319,closed,Kupino Air Base,54.352,77.354,RU,RU-NVS
RU-0320,closed,Pervomayskiy Airport,55.67022759,41.35665894,RU,RU-VLA
RU-0321,closed,Oryol Severny Airport,53.00442888,36.02876186,RU,RU-ORL
RU-0322,closed,Morshansk Air Base,53.44,41.737,RU,RU-TAM
RU-0324,closed,Mordovo Airport,52.07834552,40.7843399,RU,RU-TAM
RU-0326,closed,Kamenka Air Base,53.205,44.065,RU,RU-PNZ
RU-0327,medium_airport,Vozdvizhenka Air Base,43.907,131.923,RU,RU-PRI
RU-0328,closed,Pristan Naval Air Base,43.243,132.329,RU,RU-PRI
RU-0334,closed,Kansk Tsentralny Airport,56.16003471,95.71211815,RU,RU-KYA
RU-0371,closed,Tatsinskaya Airfield,48.167059,41.277866,RU,RU-ROS
RU-0372,medium_airport,Rostov-na-Donu Tsentralny Air Base,47.2763,39.6377,RU,RU-ROS
RU-0374,closed,Svetlograd Airfield,45.42333515,42.6808548,RU,RU-STA
RU-0380,medium_airport,Akhtubinsk Air Base,48.3085,46.2365,RU,RU-AST
RU-0392,closed,Zvezda Airfield,52.9409833,49.60661888,RU,RU-SAM
RU-0394,closed,Kovdor Airport,67.53414876,30.61919689,RU,RU-MUR
RU-0395,closed,Kitsa Airfield,68.50736391,33.28754425,RU,RU-MUR
RU-0399,closed,Yablonovskiy Airstrip,44.970461,38.993847,RU,RU-AD
RU-0410,closed,Glazhevo Airstrip,59.66004584,32.10664272,RU,RU-LEN
RU-0411,closed,Chernogolovka Airfield,56.02309198,38.32589149,RU,RU-MOS
RU-0413,closed,Negoditsy Airstrip,59.55807049,29.21796799,RU,RU-LEN
RU-0414,closed,Borshchovo Airstrip,58.84221926,30.37874222,RU,RU-LEN
RU-0415,closed,Smychkovo Airfield,58.679526,30.041597,RU,RU-LEN
RU-0416,closed,Lyubytino Airstrip,58.80262868,33.37341785,RU,RU-NGR
RU-0417,closed,Okulovka Airport,58.37447067,33.31222057,RU,RU-NGR
RU-0418,closed,Ozyorny Heliport,57.86548392,33.67086411,RU,RU-TVE
RU-0419,closed,Maksatikha Airport,57.7728698,35.89508057,RU,RU-TVE
RU-0422,closed,Mostovskoy Airfield,44.393346,40.81614,RU,RU-KDA
RU-0425,closed,Kislovodsk Airport,43.9486,42.627,RU,RU-STA
RU-0432,closed,Karachayevsk Airfield,43.789001,41.911499,RU,RU-KC
RU-0434,closed,Salmiyarvi Airport,69.3296,29.9858,RU,RU-MUR
RU-0437,closed,Torbusha Airstrip,56.1475,162.1634,RU,RU-KAM
RU-0440,closed,Shonguy Airfield,68.743,33.127,RU,RU-MUR
RU-0441,closed,Pyalitsa Airport,66.1956,39.55,RU,RU-MUR
RU-0442,closed,Kashkarantsy Airstrip,66.3454,36.027,RU,RU-MUR
RU-0443,closed,Olenitsa Airfield,66.4695,35.359,RU,RU-MUR
RU-0444,closed,Kuzreka Airport,66.621,34.753,RU,RU-MUR
RU-0446,closed,Emilovo,56.9905827,27.9127502,RU,RU-PSK
RU-0447,closed,Seredka,58.1421353,28.2033488,RU,RU-PSK
RU-0448,closed,Gurlevo,59.477249,28.89666,RU,RU-LEN
RU-0458,closed,Kakhovka/Romny Airbase,50.8133,129.2167,RU,RU-AMU
RU-0476,closed,Tarosovo Airstrip,60.27345,29.27805,RU,RU-LEN
RU-0481,closed,Vrachovo-Gorki Airport,54.923423,39.225971,RU,RU-MOS
RU-0482,closed,Seltsy Heliport,54.909708,39.570599,RU,RU-RYA
RU-0485,closed,Aviator-3,55.331223,39.339296,RU,RU-U-A
RU-0486,closed,Baranikha Airport,68.497585,168.253903,RU,RU-CHU
RU-0489,closed,Smirnykh Air Base,49.736042,142.859672,RU,RU-SAK
RU-0491,closed,Pervomaysk/Zhitnitsa Airfield,49.964669,143.276972,RU,RU-SAK
RU-0494,closed,Korpiya Airstrip,59.530483,29.331986,RU,RU-LEN
RU-0495,closed,Kotly Airfield,59.593901,28.895078,RU,RU-LEN
RU-0496,closed,Begunitsy Northwest Airfield,59.605536,29.27302,RU,RU-LEN
RU-0497,closed,Golubkovo Airfield,58.558887,29.935358,RU,RU-LEN
RU-0498,closed,Luga Bereg Airstrip,58.672416,29.961654,RU,RU-LEN
RU-0499,closed,Rybezhno West,60.33571,32.93771,RU,RU-LEN
RU-0500,closed,Aleksandrov East Airport,56.403308,39.067037,RU,RU-VLA
RU-0501,closed,Bogoslovo Airport,56.192328,40.31477,RU,RU-VLA
RU-0502,closed,Bolshiye Vsegodichi Airport,56.458041,41.29236,RU,RU-VLA
RU-0503,closed,Vtorovo Airport,56.254781,40.811732,RU,RU-VLA
RU-0504,closed,Kameno Airport,56.409669,40.978079,RU,RU-VLA
RU-0505,closed,Gorokhovets Airport,56.180573,42.668519,RU,RU-VLA
RU-0506,closed,Danilkovo Airport,56.213543,42.263569,RU,RU-VLA
RU-0507,closed,Paustovo Airfield,56.135622,42.174507,RU,RU-VLA
RU-0508,closed,Doskino Airport,56.151721,43.701272,RU,RU-NIZ
RU-0509,closed,Shapkino Airport,56.037273,43.558402,RU,RU-NIZ
RU-0510,closed,Krapivye Airport,56.396436,40.338347,RU,RU-VLA
RU-0512,closed,Tarbayevo Airport,56.296683,40.157771,RU,RU-VLA
RU-0513,closed,Turtino Airport,56.368268,40.266128,RU,RU-VLA
RU-0515,closed,Selizharovo Airfield,56.819368,33.328104,RU,RU-TVE
RU-0516,closed,Kusnetsovka Airfield,56.61675,34.517382,RU,RU-TVE
RU-0518,closed,Lebed Airport,62.088049,89.181841,RU,RU-KYA
RU-0520,closed,Vorogovo Airport,61.038261,89.613805,RU,RU-KYA
RU-0764,medium_airport,Kubinka Air Base,55.611695,36.650002,RU,RU-MOS
RU-0804,closed,Onega Andozero Air Base,63.9233017,38.4117012,RU,RU-ARK
RU-0892,closed,Lebedovo Air Base,51.28329849,46.25,RU,RU-SAR
RU-0967,closed,Gorin Air Base,51.17169952,136.6349945,RU,RU-KHA
RU-1071,medium_airport,Kamensk-Uralskiy Air Base,56.43669891,61.98669815,RU,RU-SVE
RU-1241,closed,Dno Air Base,57.78329849,29.9666996,RU,RU-PSK
RU-1480,closed,Kryuchkovo Air Base,57.06829834,35.50830078,RU,RU-TVE
RU-1777,closed,Nerchinsk Air Base,52,116.5329971,RU,RU-CHI
RU-1892,medium_airport,Dolinsk-Sokol Air Base,47.26169968,142.7680054,RU,RU-SAK
RU-2244,large_airport,Ukrainka Air Base,51.169997,128.445007,RU,RU-AMU
RU-2344,medium_airport,Samara Kryazh Air Base,53.10829926,50.09830093,RU,RU-SAM
RU-2504,closed,Reshma Air Base,57.42670059,42.43000031,RU,RU-IVA
RU-2510,closed,Greem Bell Air Base,81.15,64.33,RU,RU-ARK
RU-2844,medium_airport,Dzhida Air Base,50.67742511,106.1385727,RU,RU-BU
RU-3095,medium_airport,Shadrinsk Air Base,56.03920746,63.68199539,RU,RU-KGN
RU-3106,closed,Tiksi North Air Base,72.03829956,128.4720001,RU,RU-SA
RU-3463,closed,Poduzhemye Air Base,64.91829681,34.26499939,RU,RU-KR
RU-3540,closed,Luostari Air Base,69.400002,30.9883,RU,RU-MUR
RU-3686,medium_airport,Vorotynsk Air Base,54.46829987,36.07329941,RU,RU-KLU
RU-3709,medium_airport,Bagay-Baranovka Air Base,52.13965225,46.96938705,RU,RU-SAR
RU-3869,closed,Severny Air Base,51.06669998,61.48329926,RU,RU-ORE
RU-3880,medium_airport,Kansk Air Base,56.12329865,95.66329956,RU,RU-KYA
RU-400,closed,Salmi Air Base,61.32170105,32.00830078,RU,RU-KR
RU-4339,medium_airport,Tambov Air Base,52.70062637,41.3741684,RU,RU-TAM
RU-4388,closed,Nurmalitsy Air Base,61.04499817,32.97829819,RU,RU-KR
RU-4421,medium_airport,Danilovo Air Base,56.65999985,48.03329849,RU,RU-ME
RU-4464,large_airport,Olenya Air Base,68.15180206,33.46390152,RU,RU-MUR
RU-4536,medium_airport,Rogachyovo Air Base,71.61669922,52.47829819,RU,RU-NEN
RU-4609,medium_airport,Shatalovo Air Base,54.34000015,32.47330093,RU,RU-SMO
RU-4827,medium_airport,Cheryomushki Air Base,52.06999969,113.4300003,RU,RU-CHI
RU-4972,closed,Karaksar Air Base,51.28329849,115.8499985,RU,RU-CHI
RU-5105,medium_airport,Chuguyevka Air Base,44.08330154,133.8679962,RU,RU-PRI
RU-5276,medium_airport,Kilpyavr Air Base,69.09670258,32.40829849,RU,RU-MUR
RU-5302,closed,Verkhnaya Zaimka Air Base,55.82500076,110.0979996,RU,RU-BU
RU-5376,medium_airport,Smuravyovo Air Base,58.814999,28.0133,RU,RU-PSK
RU-5537,closed,Slavgorod Yuzhniy Air Base,52.95500183,78.63500214,RU,RU-ALT
RU-5672,medium_airport,Ivanovo North Air Base,57.05830002,40.9817009,RU,RU-IVA
RU-6099,closed,Maysionvara Air Base,62.27999878,32.41669846,RU,RU-KR
RU-6153,closed,Lenino Air Base,52.90999985,156.878006,RU,RU-KAM
RU-6313,closed,Marienkhof Air Base,54.86500168,20.18499947,RU,RU-KGD
RU-6553,closed,Khada Bulak Air Base,50.59999847,116.3830032,RU,RU-CHI
RU-6558,medium_airport,Lyambir Air Base,54.28499985,45.16830063,RU,RU-MO
RU-6560,medium_airport,Ulan-Ude East Airport,51.84999847,107.737999,RU,RU-BU
RU-6687,medium_airport,Michurinsk Air Base,52.91830063,40.36500168,RU,RU-TAM
RU-6699,closed,Idritsa Air Base,56.34830093,28.8932991,RU,RU-PSK
RU-6960,closed,Nivenskoye Air Base,54.56169891,20.60330009,RU,RU-KGD
RU-7519,closed,Povorino Air Base,51.08988571,42.17531204,RU,RU-VGG
RU-7565,closed,Tiksi West Air Base,71.69329834,128.6829987,RU,RU-SA
RU-7576,medium_airport,Step Air Base,51.01670074,115.4329987,RU,RU-CHI
RU-7612,closed,Gorny Air Base,51.75,48.63330078,RU,RU-SAR
RU-7673,closed,Klimovo Air Base,52.34000015,32.16999817,RU,RU-BRY
RU-7847,medium_airport,Ukkurey Air Base,52.33330154,116.8330002,RU,RU-CHI
RU-7911,medium_airport,Yugorsk Sovetsky Air Base,61.2682991,63.13830185,RU,RU-KHM
RU-7978,medium_airport,Uprun Air Base,54.375,61.35329819,RU,RU-CHE
RU-8226,closed,Vetrovoye Air Base,45.251701,148.311996,RU,RU-SAK
RU-8363,medium_airport,Voronezh Baltimor Air Base,51.62,39.14,RU,RU-VOR
RU-8499,medium_airport,Sharomy Air Base,54.29330063,158.1519928,RU,RU-KAM
RU-8602,medium_airport,Engels Air Base,51.48049927,46.21500015,RU,RU-SAR
RU-8709,medium_airport,Dorokhovo Air Base,57.72499847,36.65169907,RU,RU-TVE
RU-8914,closed,Tambovka Air Base,50.13499832,128.072998,RU,RU-AMU
RU-8964,medium_airport,Beryozovka Air Base,65.05500031,56.6733017,RU,RU-KO
RU-8974,medium_airport,Yaroslavl Levtsovo Air Base,57.73109818,40.05500031,RU,RU-YAR
RU-9129,medium_airport,Vorkuta Sovetskiy Air Base,67.46330261,64.30670166,RU,RU-KO
RU-9300,closed,Engozero Air Base,65.86669922,33.93330002,RU,RU-KR
RU-9345,medium_airport,Krechevitsy Air Base,58.625,31.38500023,RU,RU-NGR
RU-9545,medium_airport,Zherdevka Air Base,51.83330154,41.54999924,RU,RU-TAM
RU-9561,closed,Medyn-Aduyevo Air Base,55.00329971,35.99499893,RU,RU-KLU
RU-9587,closed,Sumsk Air Base,59.30500031,29.09670067,RU,RU-LEN
RU-9937,medium_airport,Rzhev Air Base,56.25999832,34.40829849,RU,RU-TVE
RU-9942,medium_airport,Shaykovka Air Base,54.22669983,34.37170029,RU,RU-KLU
UEBE,closed,Tenkeli Airport,70.1643,140.7073,RU,RU-SA
UECD,closed,Drilling Rig 363/2 Helipad,59.91494,110.14186,RU,RU-SA
UEEE,medium_airport,Yakutsk Airport,62.09329987,129.7709961,RU,RU-SA
UELL,medium_airport,Chulman Airport,56.91389847,124.9140015,RU,RU-SA
UEMA,medium_airport,Moma Airport,66.450861,143.261551,RU,RU-SA
UEMM,medium_airport,Magan Airport,62.103484,129.545288,RU,RU-SA
UEMO,medium_airport,Olyokminsk Airport,60.397499,120.471001,RU,RU-SA
UEMT,medium_airport,Ust-Nera Airport,64.55000305,143.1150055,RU,RU-SA
UENK,medium_airport,Kyzyl-Syr Airport,63.88499832,122.7770004,RU,RU-SA
UENW,medium_airport,Vilyuisk Airport,63.75666809,121.6933365,RU,RU-SA
UERA,medium_airport,Aykhal Airport,65.959198,111.5465012,RU,RU-SA
UERL,medium_airport,Lensk Airport,60.72060013,114.8259964,RU,RU-SA
UERP,medium_airport,Polyarny Airport,66.40039825,112.0299988,RU,RU-SA
UERR,medium_airport,Mirny Airport,62.53469849,114.0390015,RU,RU-SA
UERS,medium_airport,Saskylakh Airport,71.92790222,114.0800018,RU,RU-SA
UESG,medium_airport,Belaya Gora Airport,68.556602,146.231506,RU,RU-SA
UESK,medium_airport,Srednekolymsk Airport,67.4805,153.7364,RU,RU-SA
UESO,medium_airport,Chokurdakh Airport,70.62310028,147.9019928,RU,RU-SA
UESS,medium_airport,Cherskiy Airport,68.74060059,161.3379974,RU,RU-SA
UEST,medium_airport,Tiksi Airport,71.6977005,128.9029999,RU,RU-SA
UESU,medium_airport,Zyryanka Airport,65.7485,150.8889,RU,RU-SA
UHB1,medium_airport,Birofeld Air Base,48.45999908,132.6600037,RU,RU-YEV
UHBB,medium_airport,Ignatyevo Airport,50.42539978,127.4120026,RU,RU-AMU
UHHH,large_airport,Khabarovsk-Novy Airport,48.52799988,135.1880035,RU,RU-KHA
UHK1,medium_airport,Blagodatnoye Air Base,48.4129982,135.4149933,RU,RU-KHA
UHKD,medium_airport,Dzemgi Airport,50.60559845,137.0809937,RU,RU-KHA
UHKG,medium_airport,Kamenny Ruchey Naval Air Base,49.23570251,140.1931,RU,RU-KHA
UHKK,medium_airport,Komsomolsk-on-Amur Airport,50.4090004,136.9340057,RU,RU-KHA
UHKM,medium_airport,Maygatka Airport.,48.92699814,140.0339966,RU,RU-KHA
UHMA,medium_airport,Ugolny Airport,64.734902,177.740997,RU,RU-CHU
UHMD,medium_airport,Provideniya Bay Airport,64.37809753,-173.2429962,RU,RU-CHU
UHMF,medium_airport,Omsukchan Airport,62.45700073,155.7449951,RU,RU-MAG
UHMG,medium_airport,Chaybukha Airport,61.83499908,160.5480042,RU,RU-MAG
UHMH,closed,Susuman Airport,62.76666641,148.1466675,RU,RU-MAG
UHMK,medium_airport,Keperveem Airport,67.84500122,166.1399994,RU,RU-CHU
UHMM,medium_airport,Sokol Airport,59.9109993,150.7200012,RU,RU-MAG
UHMP,medium_airport,Pevek Airport,69.78330231,170.5970001,RU,RU-CHU
UHMS,medium_airport,Seymchan Airport,62.92078018,152.4227753,RU,RU-MAG
UHMT,medium_airport,Magadan-13 Airport,59.62329865,150.9219971,RU,RU-MAG
UHMW,medium_airport,Severo-Evensk Airport,61.92166519,159.2299957,RU,RU-MAG
UHNN,medium_airport,Nikolayevsk-na-Amure Airport,53.154999,140.649994,RU,RU-KHA
UHOO,medium_airport,Okhotsk Airport,59.4100647,143.0565033,RU,RU-KHA
UHPL,medium_airport,Palana Airport,59.08169937,159.8880005,RU,RU-KAM
UHPO,closed,Kozyrevsk Airport,56.09000015,159.8766632,RU,RU-KAM
UHPP,medium_airport,Yelizovo Airport,53.16790009,158.4539948,RU,RU-KAM
UHSS,medium_airport,Yuzhno-Sakhalinsk Airport,46.88869858,142.7180023,RU,RU-SAK
UHWW,medium_airport,Vladivostok International Airport,43.39899826,132.147995,RU,RU-PRI
UIAA,medium_airport,Chita-Kadala Airport,52.026299,113.306,RU,RU-CHI
UIAE,medium_airport,Krasnokamensk Airport,50.03310776,118.061142,RU,RU-CHI
UIBB,medium_airport,Bratsk Airport,56.37060165,101.697998,RU,RU-IRK
UIBV,medium_airport,Zheleznogorsk Airport,56.48770142,104.1060028,RU,RU-IRK
UIII,medium_airport,Irkutsk Airport,52.26800156,104.3889999,RU,RU-IRK
UITT,medium_airport,Ust-Kut Airport,56.8567009,105.7300034,RU,RU-IRK
UIUB,medium_airport,Bagdarin Airport,54.36920166,113.4789963,RU,RU-BU
UIUU,medium_airport,Ulan-Ude Airport (Mukhino),51.80780029,107.4380035,RU,RU-BU
ULAA,medium_airport,Talagi Airport,64.60030365,40.71670151,RU,RU-ARK
ULAK,medium_airport,Severomorsk-1 Naval Air Base,69.03166962,33.41833115,RU,RU-MUR
ULAM,medium_airport,Naryan Mar Airport,67.63999939,53.12189865,RU,RU-NEN
ULBC,medium_airport,Cherepovets Airport,59.27360153,38.01580048,RU,RU-VLG
ULDD,medium_airport,Amderma Airport,69.76329803,61.5564003,RU,RU-NEN
ULKK,medium_airport,Kotlas Airport,61.2358017,46.69749832,RU,RU-ARK
ULKO,closed,Oktyabrskiy Airport,61.078999,43.199001,RU,RU-ARK
ULLI,large_airport,Pulkovo Airport,59.8003006,30.26250076,RU,RU-SPE
ULLP,medium_airport,Pushkin Airport,59.685001,30.338301,RU,RU-SPE
ULLS,medium_airport,Siversky Air Base,59.3567009,30.0366993,RU,RU-LEN
ULMB,closed,Varzuga Airport,66.4117,36.594,RU,RU-MUR
ULMM,medium_airport,Murmansk Airport,68.78170013,32.75080109,RU,RU-MUR
ULMN,closed,Kuzomen Airport,66.28,36.87,RU,RU-MUR
ULMO,closed,Ponoy Airfield,67.11,41.106,RU,RU-MUR
ULNM,closed,Maryovo Airport,57.31999969,32.04999924,RU,RU-NGR
ULNN,closed,Novgorod Airport,58.49330139,31.24169922,RU,RU-NGR
ULNP,closed,Pestovo Airport,58.60800171,35.77999878,RU,RU-NGR
ULNR,medium_airport,Staraya Russa Air Base,57.961399,31.384399,RU,RU-NGR
ULOL,medium_airport,Velikiye Luki Airport,56.3810997,30.60810089,RU,RU-PSK
ULOO,medium_airport,Pskov Airport,57.78390121,28.39559937,RU,RU-PSK
ULPB,medium_airport,Petrozavodsk Airport,61.8852005,34.15470123,RU,RU-KR
ULPP,medium_airport,Peski Airport,61.83194351,34.29555511,RU,RU-KR
ULPW,medium_airport,Sortavala Airport,61.73609924,30.67359924,RU,RU-KR
ULSL,closed,Lodeynoye Pole Airport,60.71699905,33.56100082,RU,RU-LEN
ULSS,closed,Rzhevka Airport,59.97999954,30.5855999,RU,RU-LEN
ULWT,closed,Totma Airport,59.98357545,42.7672863,RU,RU-VLG
ULWW,medium_airport,Vologda Airport,59.28250122,39.94440079,RU,RU-VLG
UMKK,medium_airport,Khrabrovo Airport,54.88999939,20.59259987,RU,RU-KGD
UNAA,medium_airport,Abakan Airport,53.74000168,91.38500214,RU,RU-KK
UNBA,closed,Kosh-Agach Airport,49.9469986,88.625,RU,RU-AL
UNBB,medium_airport,Barnaul Airport,53.36380005,83.53849792,RU,RU-ALT
UNBG,medium_airport,Gorno-Altaysk Airport,51.96670151,85.83329773,RU,RU-AL
UNBR,closed,Rubtsovsk Airport,51.58333206,81.19999695,RU,RU-ALT
UNCC,medium_airport,Novosibirsk North Airport,55.09170151,82.90670013,RU,RU-NVS
UNEE,medium_airport,Kemerovo Airport,55.27009964,86.10720062,RU,RU-KEM
UNIB,medium_airport,Baykit Airport,61.67670059,96.35500336,RU,RU-KYA
UNII,medium_airport,Yeniseysk Airport,58.4742012,92.11250305,RU,RU-KYA
UNIP,medium_airport,Podkamennaya Tunguska Airport,61.589699,89.994003,RU,RU-KYA
UNIS,medium_airport,Severo-Eniseysk Airport,60.37329865,93.01170349,RU,RU-KYA
UNIW,medium_airport,Vanavara Airport,60.35969925,102.3239975,RU,RU-KYA
UNKK,closed,Krasnoyarsk Severniy Airport,56.04169846,92.90670013,RU,RU-KYA
UNKL,large_airport,Yemelyanovo Airport,56.172901,92.493301,RU,RU-KYA
UNKM,medium_airport,Cheremshanka Airport,56.17699814,92.54000092,RU,RU-KYA
UNKO,medium_airport,Sharypovo Airport,55.45491409,89.17388153,RU,RU-KYA
UNKS,medium_airport,Achinsk Airport,56.2682991,90.57080078,RU,RU-KYA
UNKY,medium_airport,Kyzyl Airport,51.66939926,94.40059662,RU,RU-TY
UNNE,medium_airport,Yeltsovka Airport,55.0923996,83.00450134,RU,RU-NVS
UNNT,large_airport,Tolmachevo Airport,55.01259995,82.65070343,RU,RU-NVS
UNOO,medium_airport,Omsk Central Airport,54.96699905,73.3105011,RU,RU-OMS
UNOS,medium_airport,Omsk Severny Airport,54.97499847,73.55500031,RU,RU-OMS
UNSS,medium_airport,Strezhevoy Airport,60.70940018,77.66000366,RU,RU-TOM
UNTT,medium_airport,Bogashevo Airport,56.38029861,85.20829773,RU,RU-TOM
UNWW,medium_airport,Spichenkovo Airport,53.811401,86.877197,RU,RU-KEM
UODD,medium_airport,Dikson Airport,73.51780701,80.37966919,RU,RU-KYA
UODN,medium_airport,Nagurskoye,80.803207,47.663586,RU,RU-ARK
UOHH,medium_airport,Khatanga Airport,71.97810364,102.4909973,RU,RU-KYA
UOIG,medium_airport,Svetlogorsk Airport,66.83999634,88.40333557,RU,RU-KYA
UOII,medium_airport,Igarka Airport,67.43720245,86.62190247,RU,RU-KYA
UOOO,medium_airport,Norilsk-Alykel Airport,69.31109619,87.3321991,RU,RU-KYA
UOOW,medium_airport,Valek Airport,69.39690399,88.35368347,RU,RU-KYA
URKA,medium_airport,Anapa Vityazevo Airport,45.0021019,37.34730148,RU,RU-KDA
URKE,medium_airport,Yeysk Airport,46.68,38.21,RU,RU-KDA
URKG,medium_airport,Gelendzhik Airport,44.58209263,38.01248074,RU,RU-KDA
URKH,medium_airport,Khanskaya Air Base,44.68,40.035,RU,RU-AD
URKK,medium_airport,Krasnodar Pashkovsky International Airport,45.03469849,39.17050171,RU,RU-KDA
URMG,medium_airport,Khankala Air Base,43.29809952,45.78409958,RU,RU-CE
URML,medium_airport,Uytash Airport,42.81679916,47.65230179,RU,RU-DA
URMM,medium_airport,Mineralnyye Vody Airport,44.22510147,43.08190155,RU,RU-STA
URMN,medium_airport,Nalchik Airport,43.51290131,43.63660049,RU,RU-KB
URMO,medium_airport,Beslan Airport,43.20510101,44.60660172,RU,RU-SE
URMP,closed,Pyatigorsk Airport,44.04962715,43.02147388,RU,RU-STA
URMS,medium_airport,Magas Airport,43.32229996,45.01259995,RU,RU-IN
URMT,medium_airport,Stavropol Shpakovskoye Airport,45.10919952,42.1128006,RU,RU-STA
UROD,medium_airport,Dudinka Airport,69.375,86.15666962,RU,RU-KYA
URRP,large_airport,Platov International Airport,47.493888,39.924722,RU,RU-ROS
URRR,closed,Rostov-on-Don Airport,47.258203,39.8181,RU,RU-ROS
URRS,closed,Sal'sk 2 Airfield,46.45755,41.483345,RU,RU-ROS
URRT,medium_airport,Taganrog Yuzhny Airport,47.1983333,38.8491667,RU,RU-ROS
URRY,closed,Volgodonsk Airport,47.682098,42.0728,RU,RU-ROS
URSS,large_airport,Sochi International Airport,43.449902,39.9566,RU,RU-KDA
URWA,medium_airport,Astrakhan Airport,46.28329849,48.00630188,RU,RU-AST
URWI,medium_airport,Elista Airport,46.37390137,44.33089828,RU,RU-KL
URWW,medium_airport,Volgograd International Airport,48.78250122,44.34550095,RU,RU-VGG
USCC,medium_airport,Chelyabinsk Balandino Airport,55.305801,61.5033,RU,RU-CHE
